0.1	0.560384333333
0.3	0.570513
0.5	0.580641666667
0.7	0.590770333333
0.9	0.600899
1.1	0.611027666667
1.3	0.621156333333
1.5	0.631285
1.7	0.641413666667
1.9	0.651542333333
2.1	0.661671
2.3	0.671799666667
2.5	0.681928333333
2.7	0.692057
2.9	0.702185666667
3.1	0.712314333333
3.3	0.722443
3.5	0.732571666667
3.7	0.742700333333
3.9	0.752829
4.1	0.762957666667
4.3	0.773086333333
4.5	0.783215
4.7	0.793343666667
4.9	0.803472333333
5.1	0.813601
5.3	0.823729666667
5.5	0.833858333333
5.7	0.843987
5.9	0.854115666667
6.1	0.85918
6.3	0.85918
6.5	0.85918
6.7	0.85918
6.9	0.85918
7.1	0.85918
7.3	0.85918
7.5	0.85918
7.7	0.85918
7.9	0.85918
8.1	0.85918
8.3	0.85918
8.5	0.85918
8.7	0.85918
8.9	0.85918
9.1	0.85918
9.3	0.85918
9.5	0.85918
9.7	0.85918
9.9	0.85918
10.1	0.85918
10.3	0.85918
10.5	0.85918
10.7	0.85918
10.9	0.85918
11.1	0.85918
11.3	0.85918
11.5	0.85918
11.7	0.85918
11.9	0.85918
