132278	253	375	3307622146	5	-5.5438	1.81897	34.43008	0.71051
132279	253	375	3307622146	4.9999	-5.5438	1.81897	34.42943	0.7105
132280	253	375	3307622146	5	-5.5438	1.81897	34.43169	0.71054
132281	253	375	3307622146	5.0156	-5.5438	1.81897	34.43494	0.71061
132282	253	375	3307622146	4.9844	-5.5438	1.81897	34.43739	0.71067
132283	253	375	3307622146	4.9999	-5.5438	1.81897	34.439	0.7107
132284	253	375	3307622206	5	-5.3843	1.81897	34.43973	0.71072
132285	253	375	3307622206	5	-5.3843	1.81897	34.44011	0.71072
132286	253	375	3307622206	4.9999	-5.3843	1.81897	34.44268	0.71078
132287	253	375	3307622206	5.0156	-5.3843	1.81897	34.44405	0.71081
132288	253	375	3307622206	4.9844	-5.3843	1.81897	34.44548	0.71084
132289	253	375	3307622206	4.9999	-5.3843	1.81897	34.44755	0.71088
132290	253	375	3307622206	5	-5.3843	1.81878	34.4472	0.71096
132291	253	375	3307622206	5	-5.3843	1.81878	34.44824	0.71098
132292	253	375	3307622206	4.9999	-5.3843	1.81878	34.44641	0.71094
132293	253	375	3307622206	5	-5.3843	1.81878	34.44688	0.71095
132294	253	375	3307622206	5	-5.3843	1.81878	34.4471	0.71095
132295	253	375	3307622206	4.9999	-5.3843	1.81878	34.44793	0.71097
132296	253	375	3307622266	5	-5.2253	1.81878	34.44865	0.71099
132297	253	375	3307622266	5.0156	-5.2253	1.81878	34.44888	0.71099
132298	253	375	3307622266	4.9843	-5.2253	1.81878	34.44832	0.71098
132299	253	375	3307622266	5	-5.2253	1.81878	34.44896	0.71099
132300	253	375	3307622266	5	-5.2253	1.81878	34.44945	0.711
132301	253	375	3307622266	4.9999	-5.2253	1.81878	34.44782	0.71097
132302	253	375	3307622266	5	-5.2253	1.81891	34.44816	0.71092
132303	253	375	3307622266	5	-5.2253	1.81891	34.44857	0.71093
132304	253	375	3307622266	4.9999	-5.2253	1.81891	34.44988	0.71096
132305	253	375	3307622266	5	-5.2253	1.81891	34.45187	0.711
132306	253	375	3307622266	5	-5.2253	1.81891	34.45251	0.71101
132307	253	375	3307622266	5	-5.2253	1.81891	34.45414	0.71105
132308	253	375	3307622326	4.9999	-5.0653	1.81891	34.45732	0.71112
132309	253	375	3307622326	5	-5.0653	1.81891	34.45857	0.71114
132310	253	375	3307622326	5	-5.0653	1.81891	34.45837	0.71114
132311	253	375	3307622326	4.9999	-5.0653	1.81891	34.45919	0.71116
132312	253	375	3307622326	5	-5.0653	1.81891	34.46218	0.71122
132313	253	375	3307622326	5	-5.0653	1.81891	34.4638	0.71126
132314	253	375	3307622326	4.9999	-5.0653	1.81895	34.4646	0.71126
132315	253	375	3307622326	5	-5.0653	1.81895	34.4649	0.71126
132316	253	375	3307622326	5	-5.0653	1.81895	34.46479	0.71126
132317	253	375	3307622326	4.9999	-5.0653	1.81895	34.4651	0.71127
132318	253	375	3307622326	5	-5.0653	1.81895	34.46544	0.71127
132319	253	375	3307622326	5	-5.0653	1.81895	34.46702	0.71131
132320	253	375	3307622386	4.9999	-4.9057	1.81895	34.47107	0.71139
132321	253	375	3307622386	5.0156	-4.9057	1.81895	34.47382	0.71145
132322	253	375	3307622386	4.9844	-4.9057	1.81895	34.47292	0.71143
132323	253	375	3307622386	4.9999	-4.9057	1.81895	34.47332	0.71144
132324	253	375	3307622386	5	-4.9057	1.81895	34.47385	0.71145
132325	253	375	3307622386	5	-4.9057	1.81895	34.47412	0.71146
132326	253	375	3307622386	5.0156	-4.9057	1.81893	34.47651	0.71152
132327	253	375	3307622386	4.9999	-4.9057	1.81893	34.47887	0.71157
132328	253	375	3307622386	4.9844	-4.9057	1.81893	34.47903	0.71157
132329	253	375	3307622386	4.9999	-4.9057	1.81893	34.47915	0.71158
132330	253	375	3307622386	5	-4.9057	1.81893	34.47809	0.71155
132331	253	375	3307622386	5	-4.9057	1.81893	34.47773	0.71155
132332	253	375	3307622446	5.0156	-4.7453	1.81893	34.48126	0.71162
132333	253	375	3307622446	4.9843	-4.7453	1.81893	34.48157	0.71163
132334	253	375	3307622446	5	-4.7453	1.81893	34.48321	0.71166
132335	253	375	3307622446	5	-4.7453	1.81893	34.4841	0.71168
132336	253	375	3307622446	4.9999	-4.7453	1.81893	34.4844	0.71169
132337	253	375	3307622446	5	-4.7453	1.81893	34.48453	0.71169
132338	253	375	3307622446	5	-4.7453	1.82055	34.48704	0.71107
132339	253	375	3307622446	4.9999	-4.7453	1.82055	34.4865	0.71105
132340	253	375	3307622446	5	-4.7453	1.82055	34.48676	0.71106
132341	253	375	3307622446	5	-4.7453	1.82055	34.48951	0.71112
132342	253	375	3307622446	4.9999	-4.7453	1.82055	34.49072	0.71114
132343	253	375	3307622446	5	-4.7453	1.82055	34.4928	0.71119
132344	253	375	3307622506	5	-4.5856	1.82055	34.49542	0.71124
132345	253	375	3307622506	4.9999	-4.5856	1.82055	34.49637	0.71127
132346	253	375	3307622506	5	-4.5856	1.82055	34.49749	0.71129
132347	253	375	3307622506	5	-4.5856	1.82055	34.49797	0.7113
132348	253	375	3307622506	4.9999	-4.5856	1.82055	34.49897	0.71132
132349	253	375	3307622506	5	-4.5856	1.82055	34.50154	0.71138
132350	253	375	3307622506	5	-4.5856	1.82061	34.50507	0.71143
132351	253	375	3307622506	4.9999	-4.5856	1.82061	34.50463	0.71142
132352	253	375	3307622506	5	-4.5856	1.82061	34.50521	0.71143
132353	253	375	3307622506	5	-4.5856	1.82061	34.50656	0.71146
132354	253	375	3307622506	4.9999	-4.5856	1.82061	34.50721	0.71147
132355	253	375	3307622506	5	-4.5856	1.82061	34.50892	0.71151
132356	253	375	3307622566	5	-4.4247	1.82061	34.51182	0.71157
132357	253	375	3307622566	5	-4.4247	1.82061	34.51476	0.71163
132358	253	375	3307622566	5.0155	-4.4247	1.82061	34.51441	0.71163
132359	253	375	3307622566	4.9844	-4.4247	1.82061	34.51662	0.71167
132360	253	375	3307622566	5	-4.4247	1.82061	34.5181	0.7117
132361	253	375	3307622566	4.9999	-4.4247	1.82061	34.52056	0.71176
132362	253	375	3307622566	5	-4.4247	1.82064	34.52054	0.71174
132363	253	375	3307622566	5	-4.4247	1.82064	34.52045	0.71174
132364	253	375	3307622566	4.9999	-4.4247	1.82064	34.52189	0.71177
132365	253	375	3307622566	5	-4.4247	1.82064	34.52294	0.7118
132366	253	375	3307622566	5	-4.4247	1.82064	34.52263	0.71179
132367	253	375	3307622566	4.9999	-4.4247	1.82064	34.52398	0.71182
132368	253	375	3307622626	5	-4.2641	1.82064	34.52674	0.71188
132369	253	375	3307622626	5	-4.2641	1.82064	34.52821	0.71191
132370	253	375	3307622626	4.9999	-4.2641	1.82064	34.52844	0.71191
132371	253	375	3307622626	5.0156	-4.2641	1.82064	34.52912	0.71193
132372	253	375	3307622626	5	-4.2641	1.82064	34.53273	0.712
132373	253	375	3307622626	4.9843	-4.2641	1.82064	34.53549	0.71206
132374	253	375	3307622626	5	-4.2641	1.82056	34.53781	0.71215
132375	253	375	3307622626	5	-4.2641	1.82056	34.53918	0.71218
132376	253	375	3307622626	4.9999	-4.2641	1.82056	34.54235	0.71224
132377	253	375	3307622626	5	-4.2641	1.82056	34.54423	0.71228
132378	253	375	3307622626	5	-4.2641	1.82056	34.54548	0.71231
132379	253	375	3307622626	4.9999	-4.2641	1.82056	34.54457	0.71229
132380	253	375	3307622686	5	-4.1033	1.82056	34.5478	0.71236
132381	253	375	3307622686	5	-4.1033	1.82056	34.54833	0.71237
132382	253	375	3307622686	5	-4.1033	1.82056	34.54946	0.7124
132383	253	375	3307622686	5.0155	-4.1033	1.82056	34.55165	0.71244
132384	253	375	3307622686	4.9844	-4.1033	1.82056	34.55224	0.71245
132385	253	375	3307622686	5	-4.1033	1.82056	34.55369	0.71249
132386	253	375	3307622686	4.9999	-4.1033	1.82102	34.55397	0.7123
132387	253	375	3307622686	5	-4.1033	1.82102	34.55475	0.71232
132388	253	375	3307622686	5	-4.1033	1.82102	34.55706	0.71236
132389	253	375	3307622686	4.9999	-4.1033	1.82102	34.56076	0.71244
132390	253	375	3307622686	5	-4.1033	1.82102	34.56123	0.71245
132391	253	375	3307622686	5	-4.1033	1.82102	34.56339	0.7125
132392	253	375	3307622746	4.9999	-3.9423	1.82102	34.56326	0.7125
132393	253	375	3307622746	5	-3.9423	1.82102	34.56202	0.71247
132394	253	375	3307622746	5	-3.9423	1.82102	34.56338	0.7125
132395	253	375	3307622746	4.9999	-3.9423	1.82102	34.56423	0.71252
132396	253	375	3307622746	5	-3.9423	1.82102	34.56628	0.71256
132397	253	375	3307622746	5	-3.9423	1.82102	34.5658	0.71255
132398	253	375	3307622746	4.9999	-3.9423	1.82109	34.56715	0.71255
132399	253	375	3307622746	5	-3.9423	1.82109	34.56869	0.71258
132400	253	375	3307622746	5	-3.9423	1.82109	34.57079	0.71263
132401	253	375	3307622746	4.9999	-3.9423	1.82109	34.5718	0.71265
132402	253	375	3307622746	5	-3.9423	1.82109	34.57431	0.7127
132403	253	375	3307622746	5	-3.9423	1.82109	34.57745	0.71277
132404	253	375	3307622806	4.9999	-3.7807	1.82109	34.57972	0.71282
132405	253	375	3307622806	5	-3.7807	1.82109	34.58299	0.71289
132406	253	375	3307622806	5	-3.7807	1.82109	34.58507	0.71293
132407	253	375	3307622806	5	-3.7807	1.82109	34.5872	0.71298
132408	253	375	3307622806	4.9999	-3.7807	1.82109	34.58859	0.71301
132409	253	375	3307622806	5	-3.7807	1.82109	34.58909	0.71302
132410	253	375	3307622806	5	-3.7807	1.82105	34.59076	0.71307
132411	253	375	3307622806	4.9999	-3.7807	1.82105	34.59207	0.7131
132412	253	375	3307622806	5	-3.7807	1.82105	34.59337	0.71313
132413	253	375	3307622806	5	-3.7807	1.82105	34.59396	0.71314
132414	253	375	3307622806	4.9999	-3.7807	1.82105	34.5944	0.71315
132415	253	375	3307622806	5	-3.7807	1.82105	34.59395	0.71314
132416	253	375	3307622866	5	-3.6194	1.82105	34.59562	0.71318
132417	253	375	3307622866	5.0156	-3.6194	1.82105	34.59836	0.71323
132418	253	375	3307622866	4.9999	-3.6194	1.82105	34.59972	0.71326
132419	253	375	3307622866	4.9844	-3.6194	1.82105	34.60071	0.71328
132420	253	375	3307622866	4.9999	-3.6194	1.82105	34.60233	0.71332
132421	253	375	3307622866	5.0156	-3.6194	1.82105	34.60488	0.71337
132422	253	375	3307622866	4.9844	-3.6194	1.82203	34.60759	0.71302
132423	253	375	3307622866	5.0156	-3.6194	1.82203	34.60925	0.71306
132424	253	375	3307622866	4.9999	-3.6194	1.82203	34.61157	0.71311
132425	253	375	3307622866	4.9844	-3.6194	1.82203	34.61311	0.71314
132426	253	375	3307622866	5.0156	-3.6194	1.82203	34.61508	0.71318
132427	253	375	3307622866	4.9843	-3.6194	1.82203	34.61693	0.71322
132428	253	375	3307622926	5	-3.4573	1.82203	34.6198	0.71328
132429	253	375	3307622926	4.9999	-3.4573	1.82203	34.62166	0.71332
132430	253	375	3307622926	5	-3.4573	1.82203	34.62347	0.71336
132431	253	375	3307622926	5	-3.4573	1.82203	34.62531	0.7134
132432	253	375	3307622926	5	-3.4573	1.82203	34.62653	0.71342
132433	253	375	3307622926	4.9999	-3.4573	1.82203	34.62884	0.71347
132434	253	375	3307622926	5	-3.4573	1.82176	34.6309	0.71363
132435	253	375	3307622926	5	-3.4573	1.82176	34.63385	0.71369
132436	253	375	3307622926	4.9999	-3.4573	1.82176	34.63645	0.71375
132437	253	375	3307622926	5	-3.4573	1.82176	34.63709	0.71376
132438	253	375	3307622926	5	-3.4573	1.82176	34.6388	0.7138
132439	253	375	3307622926	4.9999	-3.4573	1.82176	34.64137	0.71385
132440	253	375	3307622986	5	-3.2959	1.82176	34.64331	0.7139
132441	253	375	3307622986	5	-3.2959	1.82176	34.64417	0.71391
132442	253	375	3307622986	4.9999	-3.2959	1.82176	34.64682	0.71397
132443	253	375	3307622986	5	-3.2959	1.82176	34.65006	0.71404
132444	253	375	3307622986	5	-3.2959	1.82176	34.65169	0.71408
132445	253	375	3307622986	4.9999	-3.2959	1.82176	34.65396	0.71412
132446	253	375	3307622986	5	-3.2959	1.82175	34.65639	0.71418
132447	253	375	3307622986	5	-3.2959	1.82175	34.65832	0.71422
132448	253	375	3307622986	4.9999	-3.2959	1.82175	34.66058	0.71427
132449	253	375	3307622986	5	-3.2959	1.82175	34.66176	0.71429
132450	253	375	3307622986	5	-3.2959	1.82175	34.66454	0.71435
132451	253	375	3307622986	4.9999	-3.2959	1.82175	34.66933	0.71446
132452	253	375	3307623046	5	-3.1336	1.82175	34.67226	0.71452
132453	253	375	3307623046	5	-3.1336	1.82175	34.67421	0.71456
132454	253	375	3307623046	4.9999	-3.1336	1.82175	34.67709	0.71462
132455	253	375	3307623046	5	-3.1336	1.82175	34.67952	0.71467
132456	253	375	3307623046	5	-3.1336	1.82175	34.68106	0.71471
132457	253	375	3307623046	5	-3.1336	1.82175	34.684	0.71477
132458	253	375	3307623046	4.9999	-3.1336	1.82369	34.68458	0.71397
132459	253	375	3307623046	5	-3.1336	1.82369	34.68785	0.71404
132460	253	375	3307623046	5	-3.1336	1.82369	34.68974	0.71408
132461	253	375	3307623046	4.9999	-3.1336	1.82369	34.68964	0.71407
132462	253	375	3307623046	5	-3.1336	1.82369	34.6912	0.71411
132463	253	375	3307623046	5	-3.1336	1.82369	34.69251	0.71414
132464	253	375	3307623106	4.9999	-2.9716	1.82369	34.69482	0.71419
132465	253	375	3307623106	5.0156	-2.9716	1.82369	34.69648	0.71422
132466	253	375	3307623106	4.9844	-2.9716	1.82369	34.69854	0.71426
132467	253	375	3307623106	4.9999	-2.9716	1.82369	34.6993	0.71428
132468	253	375	3307623106	5	-2.9716	1.82369	34.70213	0.71434
132469	253	375	3307623106	5	-2.9716	1.82369	34.70387	0.71438
132470	253	375	3307623106	4.9999	-2.9716	1.82372	34.70576	0.71441
132471	253	375	3307623106	5	-2.9716	1.82372	34.70829	0.71446
132472	253	375	3307623106	5	-2.9716	1.82372	34.71046	0.71451
132473	253	375	3307623106	4.9999	-2.9716	1.82372	34.7126	0.71455
132474	253	375	3307623106	5	-2.9716	1.82372	34.71561	0.71462
132475	253	375	3307623106	5	-2.9716	1.82372	34.71831	0.71467
132476	253	375	3307623166	4.9999	-2.8094	1.82372	34.72159	0.71474
132477	253	375	3307623166	5	-2.8094	1.82372	34.72566	0.71483
132478	253	375	3307623166	5	-2.8094	1.82372	34.72834	0.71489
132479	253	375	3307623166	4.9999	-2.8094	1.82372	34.7315	0.71495
132480	253	375	3307623166	5	-2.8094	1.82372	34.73356	0.715
132481	253	375	3307623166	5	-2.8094	1.82372	34.73616	0.71505
132482	253	375	3307623166	5	-2.8094	1.82604	34.74119	0.71419
132483	253	375	3307623166	4.9999	-2.8094	1.82604	34.74542	0.71428
132484	253	375	3307623166	5	-2.8094	1.82604	34.75028	0.71438
132485	253	375	3307623166	5	-2.8094	1.82604	34.75491	0.71448
132486	253	375	3307623166	4.9999	-2.8094	1.82604	34.76025	0.71459
132487	253	375	3307623166	5	-2.8094	1.82604	34.76406	0.71467
132488	253	375	3307623226	5	-2.6466	1.82604	34.77092	0.71482
132489	253	375	3307623226	4.9999	-2.6466	1.82604	34.77574	0.71492
132490	253	375	3307623226	5	-2.6466	1.82604	34.78051	0.71503
132491	253	375	3307623226	5	-2.6466	1.82604	34.78627	0.71515
132492	253	375	3307623226	4.9999	-2.6466	1.82604	34.78833	0.71519
132493	253	375	3307623226	5	-2.6466	1.82604	34.79259	0.71528
132494	253	375	3307623226	5	-2.6466	1.82606	34.79469	0.71532
132495	253	375	3307623226	4.9999	-2.6466	1.82606	34.79831	0.7154
132496	253	375	3307623226	5	-2.6466	1.82606	34.80189	0.71547
132497	253	375	3307623226	5	-2.6466	1.82606	34.80619	0.71556
132498	253	375	3307623226	4.9999	-2.6466	1.82606	34.81018	0.71565
132499	253	375	3307623226	5	-2.6466	1.82606	34.81484	0.71575
132500	253	375	3307623286	5	-2.4836	1.82606	34.8192	0.71584
132501	253	375	3307623286	4.9999	-2.4836	1.82606	34.82013	0.71586
132502	253	375	3307623286	5	-2.4836	1.82606	34.82505	0.71597
132503	253	375	3307623286	5	-2.4836	1.82606	34.83031	0.71608
132504	253	375	3307623286	4.9999	-2.4836	1.82606	34.83533	0.71618
132505	253	375	3307623286	5	-2.4836	1.82606	34.83781	0.71624
132506	253	375	3307623286	5	-2.4836	1.82782	34.84067	0.71556
132507	253	375	3307623286	5	-2.4836	1.82782	34.84432	0.71564
132508	253	375	3307623286	4.9999	-2.4836	1.82782	34.84664	0.71569
132509	253	375	3307623286	5	-2.4836	1.82782	34.84693	0.71569
132510	253	375	3307623286	5	-2.4836	1.82782	34.85283	0.71582
132511	253	375	3307623286	4.9999	-2.4836	1.82782	34.85868	0.71594
132512	253	375	3307623346	5	-2.3212	1.82782	34.86169	0.71601
132513	253	375	3307623346	5	-2.3212	1.82782	34.86195	0.71601
132514	253	375	3307623346	4.9999	-2.3212	1.82782	34.866	0.7161
132515	253	375	3307623346	5	-2.3212	1.82782	34.87147	0.71621
132516	253	375	3307623346	5	-2.3212	1.82782	34.87212	0.71623
132517	253	375	3307623346	4.9999	-2.3212	1.82782	34.87201	0.71623
132518	253	375	3307623346	5	-2.3212	1.82828	34.87528	0.7161
132519	253	375	3307623346	5	-2.3212	1.82828	34.87853	0.71617
132520	253	375	3307623346	4.9999	-2.3212	1.82828	34.88148	0.71623
132521	253	375	3307623346	5	-2.3212	1.82828	34.88355	0.71628
132522	253	375	3307623346	5	-2.3212	1.82828	34.88796	0.71637
132523	253	375	3307623346	4.9999	-2.3212	1.82828	34.89244	0.71647
132524	253	375	3307623406	5	-2.1579	1.82828	34.89433	0.71651
132525	253	375	3307623406	5	-2.1579	1.82828	34.89477	0.71652
132526	253	375	3307623406	4.9999	-2.1579	1.82828	34.89995	0.71663
132527	253	375	3307623406	5	-2.1579	1.82828	34.90483	0.71673
132528	253	375	3307623406	5	-2.1579	1.82828	34.90735	0.71679
132529	253	375	3307623406	4.9999	-2.1579	1.82828	34.91075	0.71686
132530	253	375	3307623406	5	-2.1579	1.82834	34.911	0.71684
132531	253	375	3307623406	5	-2.1579	1.82834	34.9136	0.71689
132532	253	375	3307623406	5	-2.1579	1.82834	34.91531	0.71693
132533	253	375	3307623406	4.9999	-2.1579	1.82834	34.91962	0.71702
132534	253	375	3307623406	5	-2.1579	1.82834	34.92193	0.71707
132535	253	375	3307623406	5	-2.1579	1.82834	34.92486	0.71713
132536	253	375	3307623466	4.9999	-1.9947	1.82834	34.92998	0.71724
132537	253	375	3307623466	5	-1.9947	1.82834	34.93294	0.7173
132538	253	375	3307623466	5	-1.9947	1.82834	34.9379	0.71741
132539	253	375	3307623466	4.9999	-1.9947	1.82834	34.94322	0.71752
132540	253	375	3307623466	5	-1.9947	1.82834	34.94855	0.71764
132541	253	375	3307623466	5	-1.9947	1.82834	34.95271	0.71773
132542	253	375	3307623466	4.9999	-1.9947	1.8294	34.95552	0.71734
132543	253	375	3307623466	5	-1.9947	1.8294	34.95759	0.71738
132544	253	375	3307623466	5	-1.9947	1.8294	34.96189	0.71747
132545	253	375	3307623466	4.9999	-1.9947	1.8294	34.96667	0.71758
132546	253	375	3307623466	5	-1.9947	1.8294	34.96593	0.71756
132547	253	375	3307623466	5	-1.9947	1.8294	34.97237	0.7177
132548	253	375	3307623526	4.9999	-1.8308	1.8294	34.97674	0.71779
132549	253	375	3307623526	5.0156	-1.8308	1.8294	34.97879	0.71783
132550	253	375	3307623526	5	-1.8308	1.8294	34.98061	0.71787
132551	253	375	3307623526	4.9843	-1.8308	1.8294	34.98576	0.71798
132552	253	375	3307623526	5	-1.8308	1.8294	34.99443	0.71817
132553	253	375	3307623526	5	-1.8308	1.8294	34.99872	0.71826
132554	253	375	3307623526	4.9999	-1.8308	1.82919	35.00385	0.71846
132555	253	375	3307623526	5	-1.8308	1.82919	35.00764	0.71854
132556	253	375	3307623526	5	-1.8308	1.82919	35.01438	0.71868
132557	253	375	3307623526	5	-1.8308	1.82919	35.01634	0.71872
132558	253	375	3307623526	4.9999	-1.8308	1.82919	35.02212	0.71884
132559	253	375	3307623526	5	-1.8308	1.82919	35.02611	0.71893
132560	253	375	3307623586	5	-1.6676	1.82919	35.03238	0.71906
132561	253	375	3307623586	4.9999	-1.6676	1.82919	35.0367	0.71915
132562	253	375	3307623586	5	-1.6676	1.82919	35.0407	0.71924
132563	253	375	3307623586	5	-1.6676	1.82919	35.04529	0.71934
132564	253	375	3307623586	4.9999	-1.6676	1.82919	35.05027	0.71944
132565	253	375	3307623586	5	-1.6676	1.82919	35.05619	0.71957
132566	253	375	3307623586	5	-1.6676	1.82926	35.06124	0.71965
132567	253	375	3307623586	4.9999	-1.6676	1.82926	35.06637	0.71976
132568	253	375	3307623586	5	-1.6676	1.82926	35.07059	0.71985
132569	253	375	3307623586	5	-1.6676	1.82926	35.07795	0.72
132570	253	375	3307623586	4.9999	-1.6676	1.82926	35.08135	0.72007
132571	253	375	3307623586	5	-1.6676	1.82926	35.08573	0.72017
132572	253	375	3307623646	5	-1.5035	1.82926	35.09061	0.72027
132573	253	375	3307623646	4.9999	-1.5035	1.82926	35.09549	0.72038
132574	253	375	3307623646	5	-1.5035	1.82926	35.10157	0.7205
132575	253	375	3307623646	5	-1.5035	1.82926	35.10805	0.72064
132576	253	375	3307623646	4.9999	-1.5035	1.82926	35.1159	0.72081
132577	253	375	3307623646	5	-1.5035	1.82926	35.12287	0.72096
132578	253	375	3307623646	5	-1.5035	1.83142	35.12924	0.72018
132579	253	375	3307623646	4.9999	-1.5035	1.83142	35.13594	0.72032
132580	253	375	3307623646	5	-1.5035	1.83142	35.14558	0.72053
132581	253	375	3307623646	5	-1.5035	1.83142	35.15111	0.72065
132582	253	375	3307623646	5	-1.5035	1.83142	35.15498	0.72073
132583	253	375	3307623646	5.0155	-1.5035	1.83142	35.16007	0.72084
132584	253	375	3307623706	4.9844	-1.3397	1.83142	35.16415	0.72092
132585	253	375	3307623706	5	-1.3397	1.83142	35.1687	0.72102
132586	253	375	3307623706	4.9999	-1.3397	1.83142	35.17342	0.72112
132587	253	375	3307623706	5	-1.3397	1.83142	35.17784	0.72121
132588	253	375	3307623706	5	-1.3397	1.83142	35.18133	0.72129
132589	253	375	3307623706	4.9999	-1.3397	1.83142	35.18266	0.72132
132590	253	375	3307623706	5	-1.3397	1.83168	35.18698	0.7213
132591	253	375	3307623706	5	-1.3397	1.83168	35.19043	0.72137
132592	253	375	3307623706	4.9999	-1.3397	1.83168	35.19443	0.72146
132593	253	375	3307623706	5	-1.3397	1.83168	35.2006	0.72159
132594	253	375	3307623706	5.0156	-1.3397	1.83168	35.20436	0.72167
132595	253	375	3307623706	4.9843	-1.3397	1.83168	35.20573	0.7217
132596	253	375	3307623766	5	-1.175	1.83168	35.20942	0.72178
132597	253	375	3307623766	5	-1.175	1.83168	35.21232	0.72184
132598	253	375	3307623766	4.9999	-1.175	1.83168	35.21758	0.72195
132599	253	375	3307623766	5	-1.175	1.83168	35.22369	0.72208
132600	253	375	3307623766	5	-1.175	1.83168	35.22601	0.72213
132601	253	375	3307623766	4.9999	-1.175	1.83168	35.22963	0.7222
132602	253	375	3307623766	5	-1.175	1.83292	35.23295	0.72175
132603	253	375	3307623766	5	-1.175	1.83292	35.23653	0.72183
132604	253	375	3307623766	5.0156	-1.175	1.83292	35.24163	0.72194
132605	253	375	3307623766	4.9843	-1.175	1.83292	35.24594	0.72203
132606	253	375	3307623766	5	-1.175	1.83292	35.25086	0.72213
132607	253	375	3307623766	5	-1.175	1.83292	35.25598	0.72224
132608	253	375	3307623826	4.9999	-1.0109	1.83292	35.2595	0.72231
132609	253	375	3307623826	5	-1.0109	1.83292	35.26193	0.72237
132610	253	375	3307623826	5	-1.0109	1.83292	35.26765	0.72249
132611	253	375	3307623826	4.9999	-1.0109	1.83292	35.27171	0.72257
132612	253	375	3307623826	5	-1.0109	1.83292	35.27899	0.72273
132613	253	375	3307623826	5	-1.0109	1.83292	35.28286	0.72281
132614	253	375	3307623826	4.9999	-1.0109	1.83299	35.28717	0.72287
132615	253	375	3307623826	5	-1.0109	1.83299	35.29325	0.723
132616	253	375	3307623826	5	-1.0109	1.83299	35.29706	0.72308
132617	253	375	3307623826	4.9999	-1.0109	1.83299	35.29986	0.72314
132618	253	375	3307623826	5	-1.0109	1.83299	35.30246	0.7232
132619	253	375	3307623826	5	-1.0109	1.83299	35.30783	0.72331
132620	253	375	3307623886	4.9999	-0.84599	1.83299	35.31137	0.72339
132621	253	375	3307623886	5	-0.84599	1.83299	35.31782	0.72352
132622	253	375	3307623886	5	-0.84599	1.83299	35.32036	0.72358
132623	253	375	3307623886	4.9999	-0.84599	1.83299	35.32196	0.72361
132624	253	375	3307623886	5	-0.84599	1.83299	35.32515	0.72368
132625	253	375	3307623886	5	-0.84599	1.83299	35.32928	0.72377
132626	253	375	3307623886	5.0156	-0.84599	1.83444	35.33279	0.72323
132627	253	375	3307623886	4.9843	-0.84599	1.83444	35.3376	0.72333
132628	253	375	3307623886	5	-0.84599	1.83444	35.34464	0.72348
132629	253	375	3307623886	4.9999	-0.84599	1.83444	35.34846	0.72356
132630	253	375	3307623886	5	-0.84599	1.83444	35.35407	0.72368
132631	253	375	3307623886	5	-0.84599	1.83444	35.35727	0.72375
